cluster,rank,gene,log2fc,score,pvals_adj
7,20,SLC1A4,3.2884302139282227,20.632631301879883,1.3801775424243274e-91
7,21,PIR,3.283803701400757,20.553239822387695,6.821896420746863e-91
7,22,CHCHD6,2.9809839725494385,20.52877426147461,1.0855100082790277e-90
7,23,MLANA,1.7556296586990356,20.444385528564453,5.702436613508663e-90
7,24,PMEL,3.0287444591522217,20.412446975708008,1.0588754174093357e-89
7,25,TRIM2,2.8415284156799316,20.401857376098633,1.2711739855961366e-89
7,26,CDK2,2.854484796524048,20.332794189453125,5.0387565506311976e-89
7,27,HPS4,2.666234016418457,20.19878578186035,7.427664690332061e-88
7,28,SERPINF1,4.090868949890137,20.15092658996582,1.8960246520475173e-87
7,29,EDNRB,2.948479175567627,20.10209083557129,4.929262365829462e-87
7,30,PYGL,3.395639419555664,20.0902156829834,6.082651740354887e-87
7,31,C1orf85,2.768481969833374,20.080364227294922,7.211304692118299e-87
7,32,CYP27A1,2.9149415493011475,20.07784080505371,7.381879633237176e-87
7,33,MYH10,2.882014751434326,20.065275192260742,9.255281257617829e-87
7,34,EPS8,2.7862131595611572,20.01689338684082,2.3837401075752277e-86
7,35,PTTG1IP,2.3008577823638916,20.001781463623047,3.1471159806579516e-86
7,36,KIF17,6.518024444580078,19.943998336791992,9.764576106282981e-86
7,37,CTSK,3.198469877243042,19.940380096435547,1.0246973635127927e-85
7,38,PLP1,2.931960344314575,19.938858032226562,1.0318083417045465e-85
7,39,H1F0,2.8267974853515625,19.753419876098633,3.8605505867568417e-84
7,40,TPCN2,3.348285675048828,19.736665725708008,5.2643574598289e-84
7,41,ISYNA1,3.042677640914917,19.7169132232666,7.462877353335842e-84
7,42,C11orf24,2.8418517112731934,19.644256591796875,3.0671684872502652e-83
7,43,MXI1,2.867748498916626,19.61338996887207,5.52008189667638e-83
7,44,CAPN3,2.9610555171966553,19.571552276611328,1.2314828532107621e-82
7,45,LAMB2,2.6672005653381348,19.51296043395996,3.808256546686338e-82
7,46,TYR,3.14798641204834,19.451274871826172,1.2470892459199795e-81
7,47,TRIM63,3.9709091186523438,19.44658660888672,1.3416301334942318e-81
7,48,SYNGR1,2.9068760871887207,19.437232971191406,1.5811966272738072e-81
7,49,WIPI1,2.7237355709075928,19.35293960571289,8.002072101471287e-81
7,50,SNAI2,4.048186302185059,19.252199172973633,5.525851443331937e-80
8,1,FCER1G,6.0618896484375,21.68272590637207,7.074915082953505e-100
8,2,TYROBP,6.136058807373047,21.647275924682617,7.637448510760289e-100
8,3,AIF1,5.790272235870361,21.18467140197754,1.044241220431807e-95
8,4,IFI30,4.238743782043457,21.089120864868164,5.9284675558954714e-95
8,5,LYZ,1.608080506324768,19.788436889648438,1.7742114194378357e-83
8,6,CD68,2.582941770553589,19.69305419921875,9.764429626054199e-83
8,7,SERPINA1,4.7103271484375,19.56287384033203,1.084611234591259e-81
8,8,ITGAX,3.711794376373291,18.818845748901367,1.5671756968919817e-75
8,9,FGL2,3.948298931121826,18.718883514404297,9.142632144852142e-75
8,10,CST3,2.9072396755218506,18.695194244384766,1.2832940938393799e-74
8,11,CSF1R,7.521457195281982,18.648040771484375,2.8209308666206497e-74
8,12,RAB31,4.471391201019287,18.53993797302246,1.941219140473556e-73
8,13,FCGR2A,3.5035581588745117,18.489730834960938,4.551879988947382e-73
8,14,CYBB,4.453649044036865,18.452783584594727,8.380468931618569e-73
8,15,LST1,5.277770519256592,18.415382385253906,1.5617238220300206e-72
8,16,CD14,6.727092742919922,18.398279190063477,2.0076993523390992e-72
8,17,MS4A6A,5.051589012145996,18.10492515563965,4.060663279097084e-70
8,18,HCK,6.850008010864258,18.0244140625,1.6494669075832493e-69
8,19,GLUL,2.834317922592163,17.849735260009766,3.620775718047049e-68
8,20,PILRA,5.799036502838135,17.646194458007812,1.2892519768981552e-66
8,21,TLR2,5.750191688537598,17.586658477783203,3.5164000738213175e-66
8,22,LILRB2,5.375897407531738,17.428264617919922,5.421695348145383e-65
8,23,TGFBI,4.941760540008545,17.41802978515625,6.201813671933504e-65
8,24,FCGR3A,5.5442657470703125,17.341928482055664,2.240489336012728e-64
8,25,CLEC7A,1.9221822023391724,17.21805191040039,1.8422889107898574e-63
8,26,PLXDC2,6.099285125732422,17.1301326751709,8.059026619728632e-63
8,27,MNDA,5.960699081420898,17.045833587646484,3.2932780453285663e-62
8,28,PLAUR,4.179837226867676,17.010072708129883,5.8505695690216e-62
8,29,CTSS,1.8258757591247559,16.99661636352539,7.106687900287113e-62
8,30,S100A9,6.458824157714844,16.924386978149414,2.3485926471736152e-61
8,31,CD163,7.692979335784912,16.885318756103516,4.409539748320952e-61
8,32,IGSF6,6.277007102966309,16.78425407409668,2.3555775056559737e-60
8,33,C3AR1,6.3164496421813965,16.74634552001953,4.322458370246207e-60
8,34,LILRB4,6.6631879806518555,16.743064880371094,4.4329987717600475e-60
8,35,FCGRT,3.2510249614715576,16.704788208007812,8.186641923724601e-60
8,36,CXCL16,2.6528995037078857,16.656503677368164,1.7861067817143723e-59
8,37,MPEG1,4.254462242126465,16.63479232788086,2.497596558992086e-59
8,38,MS4A7,3.5285892486572266,16.58043098449707,6.017915594216977e-59
8,39,NCF2,5.779170036315918,16.127552032470703,9.923240423638569e-56
8,40,LILRA6,3.398533582687378,16.125629425048828,9.980974103961552e-56
8,41,TNFSF13B,4.252572536468506,16.08404541015625,1.9072805787469744e-55
8,42,GRN,2.181184768676758,16.042036056518555,3.665491613157875e-55
8,43,SOD2,2.8848087787628174,16.039690017700195,3.7181083566652854e-55
8,44,CSF3R,6.569521903991699,16.001327514648438,6.734058713673881e-55
8,45,HLA-DRA,2.7500386238098145,15.995674133300781,7.210296820348716e-55
8,46,HLA-DRB5,2.4142005443573,15.980012893676758,9.069295657462582e-55
8,47,C1orf162,4.018409252166748,15.941368103027344,1.6487203706786907e-54
8,48,ALOX5,3.6601779460906982,15.91227912902832,2.5703970238004474e-54
8,49,HLA-DQB1,2.841341018676758,15.896956443786621,3.215842860946233e-54
8,50,PSAP,1.5235850811004639,15.818791389465332,1.0938789740830304e-53
9,1,TF,6.70189094543457,20.755483627319336,2.591033984158793e-91
9,2,FN1,3.9631974697113037,19.978641510009766,1.0007801442908191e-84
9,3,SFRP1,6.736419677734375,19.775753021240234,2.852102099429632e-83
9,4,SAA1,8.663320541381836,19.545272827148438,2.1441874336752888e-81
9,5,RGS5,5.647145748138428,19.46756935119629,8.166997335687754e-81
9,6,PDK4,5.531854152679443,19.098642349243164,7.673336222185334e-78
9,7,PDGFA,4.8235249519348145,18.387065887451172,4.3893499868903904e-72
9,8,COL1A2,5.108800411224365,18.379182815551758,4.568417752097539e-72
9,9,TFAP2C,5.1064910888671875,18.110355377197266,5.212250871134789e-70
9,10,HAPLN1,7.764801979064941,17.984773635864258,4.672845762813349e-69
9,11,BRD9,3.6103317737579346,17.898178100585938,2.061637489035449e-68
9,12,C1QTNF3,4.333755970001221,17.620521545410156,2.53794784935418e-66
9,13,ALDH1A3,5.03753662109375,17.430465698242188,6.751270033484604e-65
9,14,CP,5.956364631652832,16.97806167602539,1.570887083167692e-61
9,15,CRYAB,3.627897262573242,16.965045928955078,1.8575297505093926e-61
9,16,TERT,7.019748210906982,16.829225540161133,1.7652738905460985e-60
9,17,ERRFI1,4.705979824066162,16.813337326049805,2.1983883640971853e-60
9,18,EFNA5,3.818773031234741,16.765609741210938,4.689611442156594e-60
9,19,MRPL36,3.342979669570923,16.71885871887207,9.83913996229134e-60
9,20,MAP1B,3.273566246032715,16.703031539916992,1.2295651608883835e-59
9,21,MAGEA4,6.5182390213012695,16.654142379760742,2.675522682867862e-59
9,22,CLDN11,2.384982109069824,16.619890213012695,4.557758377758201e-59
9,23,XAGE1A,3.6785731315612793,16.615093231201172,4.75451565268288e-59
9,24,XAGE1C,3.6738531589508057,16.59972381591797,5.7716807434552e-59
9,25,XAGE1E,3.6738064289093018,16.59917449951172,5.7716807434552e-59
9,26,MGP,4.388010025024414,16.59199333190918,6.2880851079414275e-59
9,27,C2orf82,10.554093360900879,16.58624839782715,6.695968485657445e-59
9,28,XAGE1D,3.6678264141082764,16.582735061645508,6.877417470791745e-59
9,29,XAGE1B,3.6659820079803467,16.569229125976562,8.103490055843885e-59
9,30,ABCA8,6.275186061859131,16.530942916870117,1.4868441935719907e-58
9,31,AKAP12,3.2834692001342773,16.506805419921875,2.1569217248904245e-58
9,32,ITGB4,6.018708229064941,16.481077194213867,3.212929344043998e-58
9,33,ITGA10,4.138195991516113,16.205251693725586,2.812194297583697e-56
9,34,FKBP10,3.3756566047668457,16.19391632080078,3.296896754352175e-56
9,35,TM4SF1,3.505831241607666,16.101577758789062,1.436832029284608e-55
9,36,MAGEC2,4.803995609283447,16.027023315429688,4.6675246018392436e-55
9,37,MIR100HG,5.332679748535156,15.98812484741211,8.517802131071685e-55
9,38,SPARC,2.7348241806030273,15.957111358642578,1.3687286324673895e-54
9,39,GPC6,5.5269389152526855,15.842406272888184,8.169233986677665e-54
9,40,TGM2,4.183568000793457,15.74218463897705,3.916957982927468e-53
9,41,ADCY2,3.185580015182495,15.69228744506836,8.428812600823729e-53
9,42,PDCD6,2.2523722648620605,15.63774585723877,1.9470190242698762e-52
9,43,NGEF,9.35371208190918,15.609329223632812,2.979837585783266e-52
9,44,LAMB1,3.217402696609497,15.604439735412598,3.154017513380281e-52
9,45,SLCO4A1,4.213877201080322,15.471829414367676,2.4489601660597885e-51
9,46,AFAP1,3.5366060733795166,15.435895919799805,4.196407900787297e-51
9,47,PRKCDBP,3.3676605224609375,15.407418251037598,6.401559459507042e-51
9,48,FKBP9,1.9311097860336304,15.37062931060791,1.1097357621842526e-50
9,49,CALD1,2.5175223350524902,15.359018325805664,1.3037635237207892e-50
9,50,LIFR,4.524586200714111,15.34850788116455,1.5062440184640747e-50
10,1,COL1A1,7.760645389556885,15.648728370666504,8.028778301353356e-51
10,2,COL1A2,5.751134872436523,15.583600997924805,1.1145807030599846e-50
10,3,COL3A1,6.689671516418457,14.794332504272461,1.2583436031484273e-45
10,4,CALD1,3.1521830558776855,14.661735534667969,6.712166783309842e-45
10,5,PCOLCE,5.144411087036133,14.599981307983398,1.3309455829957517e-44
10,6,FSTL1,4.2324090003967285,14.259699821472168,1.5402973812179723e-42
10,7,NNMT,4.105360507965088,13.794639587402344,9.290197284958551e-40
10,8,SPARC,3.0541234016418457,13.734076499938965,1.8791397827140947e-39
10,9,C1S,5.6867289543151855,13.688593864440918,3.126560992327885e-39
10,10,CCDC80,5.703265190124512,13.527263641357422,2.557656223879749e-38
10,11,THY1,6.856627464294434,13.509602546691895,2.9559581763542234e-38
10,12,BGN,6.553268909454346,13.317593574523926,3.6107553664301464e-37
10,13,LUM,7.705416202545166,13.270048141479492,6.293246948770031e-37
10,14,COL6A2,4.848592281341553,13.071768760681152,8.078386806521362e-36
10,15,COL6A3,6.030031204223633,13.064783096313477,8.264837257647245e-36
10,16,SERPING1,4.321787357330322,12.991519927978516,2.023710403681489e-35
10,17,C1R,4.860822677612305,12.976676940917969,2.3121167656034726e-35
10,18,DCN,7.621548175811768,12.91595458984375,4.815158050598713e-35
10,19,COL6A1,4.2798991203308105,12.766411781311035,3.1485305675813264e-34
10,20,CXCL12,6.354744911193848,12.540310859680176,5.3209044267445095e-33
10,21,MXRA8,6.871486663818359,12.518601417541504,6.662989628818557e-33
10,22,TNS1,4.116580486297607,12.416802406311035,2.281251889108238e-32
10,23,ABI3BP,6.2430830001831055,12.406523704528809,2.4810234789146487e-32
10,24,ISLR,8.232022285461426,12.401285171508789,2.538338698104587e-32
10,25,CNN3,2.736922264099121,12.190146446228027,3.323945516458891e-31
10,26,TPM1,4.009873390197754,12.126884460449219,6.932638747426197e-31
10,27,LRP1,3.4395551681518555,12.120614051818848,7.206867571855077e-31
10,28,CD248,6.854852676391602,12.103944778442383,8.515791019501642e-31
10,29,EHD2,2.9712765216827393,12.059574127197266,1.4105040941867568e-30
10,30,PTRF,2.9040474891662598,12.045405387878418,1.6192631260537275e-30
10,31,MAP1B,3.2704625129699707,11.981230735778809,3.405548347491471e-30
10,32,FBN1,5.958862781524658,11.95622730255127,4.4592251322515384e-30
10,33,MYL9,5.743351459503174,11.949560165405273,4.6853933853073165e-30
10,34,COL5A2,4.714272975921631,11.937971115112305,5.2276818789278164e-30
10,35,PRRX1,5.701208591461182,11.920190811157227,6.2155341744065775e-30
10,36,THBS2,5.059567451477051,11.918802261352539,6.2155341744065775e-30
10,37,CYR61,4.7173686027526855,11.90884017944336,6.815219165931537e-30
10,38,CYBRD1,3.520045757293701,11.884471893310547,8.885411396969041e-30
10,39,COL5A1,7.085129261016846,11.776521682739258,3.13289213162739e-29
10,40,THBS1,4.557583808898926,11.752074241638184,4.080815235324766e-29
10,41,IGFBP7,3.527135133743286,11.638448715209961,1.5091211315871477e-28
10,42,TIMP1,2.5621607303619385,11.636900901794434,1.5091211315871477e-28
10,43,CDH11,6.989478588104248,11.60261058807373,2.184095630235211e-28
10,44,TAGLN,5.859436511993408,11.601340293884277,2.184095630235211e-28
10,45,IGFBP4,4.194683074951172,11.486881256103516,8.0835454577012e-28
10,46,LHFP,3.630760669708252,11.437271118164062,1.4023649483102388e-27
10,47,IGFBP5,4.73849630355835,11.374445915222168,2.8254287472505715e-27
10,48,SERPINF1,3.783710241317749,11.243833541870117,1.2256946456713845e-26
10,49,PPAP2B,4.922800540924072,11.140368461608887,3.8573874585415296e-26
10,50,MMP2,5.290406227111816,11.135407447814941,3.9967459830743394e-26
11,1,BANK1,3.603510618209839,11.975133895874023,1.1362735712385911e-28
11,2,MS4A1,3.5723371505737305,11.566459655761719,7.21874661247067e-27
11,3,PAX5,3.355522871017456,11.181753158569336,3.9553074966458987e-25
11,4,CD22,3.2319653034210205,10.942831039428711,3.407355016461284e-24
11,5,CIITA,2.1708102226257324,10.382275581359863,1.1788102593519616e-21
11,6,CD79A,3.2457942962646484,10.364110946655273,1.2220207141015581e-21
11,7,ADAM28,2.883042335510254,10.295276641845703,2.191431562277613e-21
11,8,FAM129C,3.354661703109741,10.16980266571045,7.118737379957417e-21
11,9,NCF1C,3.0708200931549072,10.13364028930664,9.281043333326751e-21
11,10,BCL11A,2.831483840942383,10.04298210144043,2.1243781389875836e-20
11,11,IRF8,2.763566017150879,9.96712589263916,4.1906357543564456e-20
11,12,CD19,3.339294910430908,9.857210159301758,1.162537782319667e-19
11,13,FCRL1,2.56593918800354,9.79850959777832,1.9333453264146407e-19
11,14,BLNK,3.1685736179351807,9.625351905822754,9.869266880822388e-19
11,15,CD79B,2.950855255126953,9.545206069946289,2.0111493735930604e-18
11,16,STAP1,3.2425973415374756,9.45715618133545,4.409401895878786e-18
11,17,FGD2,2.1149415969848633,9.387438774108887,8.090725179749975e-18
11,18,NCF1,2.7944507598876953,9.351360321044922,1.0788149111763187e-17
11,19,CD40,3.0546886920928955,9.28929615020752,1.8395915413679654e-17
11,20,LY86,3.26127552986145,9.24060344696045,2.7649675422992253e-17
11,21,CLEC17A,2.6367270946502686,9.187705993652344,4.321181775283816e-17
11,22,MEF2C,2.2534608840942383,9.154486656188965,5.625274973412996e-17
11,23,HLA-DQB1,2.40102219581604,9.073205947875977,1.140675519892055e-16
11,24,WDFY4,2.5053293704986572,9.038894653320312,1.4996493552829265e-16
11,25,ADAM19,1.935093641281128,8.947773933410645,3.304815125756883e-16
11,26,FCER2,3.5612192153930664,8.910014152526855,4.476870398524019e-16
11,27,HLA-DQA2,2.5020103454589844,8.903202056884766,4.590433642816675e-16
11,28,HLA-DOB,3.411287546157837,8.816959381103516,9.459219441840741e-16
11,29,MARCH1-1,2.531494617462158,8.814899444580078,9.459219441840741e-16
11,30,SYK,1.9982470273971558,8.798416137695312,1.0603543783159184e-15
11,31,IGLL5,2.982451915740967,8.758974075317383,1.4394247454258446e-15
11,32,LOC283663,1.559930682182312,8.756998062133789,1.4394247454258446e-15
11,33,HLA-DQB2,2.411996841430664,8.732147216796875,1.7410242166943112e-15
11,34,XIST,2.0219173431396484,8.62912654876709,4.1842924648662506e-15
11,35,CXCR5,2.8804922103881836,8.60738754272461,4.918386941501747e-15
11,36,CR1,2.1137969493865967,8.571267127990723,6.553027713892184e-15
11,37,SEL1L3,1.9247469902038574,8.53888988494873,8.448091731990502e-15
11,38,NCF1B,2.610010862350464,8.519126892089844,9.764775418300272e-15
11,39,TCF4,1.8272008895874023,8.506932258605957,1.0576862039693893e-14
11,40,HVCN1,2.616633176803589,8.502559661865234,1.0715262370984142e-14
11,41,POU2F2,2.009021282196045,8.486917495727539,1.196806400260169e-14
11,42,HLA-DRA,2.366579055786133,8.472452163696289,1.3237186917641868e-14
11,43,HLA-DQA1,2.3087093830108643,8.459501266479492,1.4217445449533953e-14
11,44,BLK,2.7015769481658936,8.438981056213379,1.6485229399697126e-14
11,45,NAPSB,2.9476633071899414,8.424221992492676,1.830376229213435e-14
11,46,HLA-DOA,1.7879502773284912,8.406519889831543,2.0844193131134013e-14
11,47,CD72,2.792668342590332,8.385411262512207,2.4437786325712557e-14
11,48,DAPP1,1.870413064956665,8.371954917907715,2.684908825804284e-14
11,49,TCL1A,3.46043062210083,8.360517501831055,2.8690994501505825e-14
11,50,SELL,2.4159882068634033,8.359508514404297,2.8690994501505825e-14
12,1,SDPR,7.7218732833862305,13.234051704406738,1.0948420773106622e-35
12,2,TFPI,6.090107440948486,13.19606876373291,1.0948420773106622e-35
12,3,PROX1,6.752732276916504,12.992247581481934,1.0690920437925919e-34
12,4,PDLIM1,4.659840106964111,12.278754234313965,6.976277371263136e-31
12,5,IGFBP7,4.096566200256348,12.053858757019043,8.768615632854987e-30
12,6,EGFL7,5.88644552230835,11.967379570007324,2.079339416925922e-29
12,7,S100A16,3.859126567840576,11.939473152160645,2.493719430402111e-29
12,8,CLDN5,8.293560981750488,11.922952651977539,2.661054726600261e-29
12,9,SMAD1,5.946168899536133,11.716757774353027,2.517826520773833e-28
12,10,LYVE1,8.359756469726562,11.715401649475098,2.517826520773833e-28
12,11,NNMT,4.177707672119141,11.676448822021484,3.6217272742281887e-28
12,12,TIMP3,3.212526798248291,11.62615966796875,5.990213558430964e-28
12,13,GNG11,5.072990894317627,11.54215145111084,1.4737618107123929e-27
12,14,ECSCR,7.622107982635498,11.444964408874512,4.216743303144349e-27
12,15,CLU,4.369904518127441,11.432416915893555,4.5479840337728394e-27
12,16,NFIB,4.687066078186035,11.403105735778809,5.9735482228457005e-27
12,17,CALCRL,6.786855220794678,11.381497383117676,7.204800998130272e-27
12,18,HYAL2,4.899155139923096,11.353156089782715,9.414197331226724e-27
12,19,APP,3.442742347717285,11.196330070495605,5.298585386336199e-26
12,20,RGS16,5.232378959655762,11.021238327026367,3.5755748811808266e-25
12,21,CNN3,2.8869214057922363,10.915040969848633,1.101940653308857e-24
12,22,IFITM3,2.0810537338256836,10.79886245727539,3.752496259160414e-24
12,23,TIE1,7.19184684753418,10.766353607177734,5.11134281331765e-24
12,24,TSPAN7,4.072801113128662,10.709766387939453,9.040567258456033e-24
12,25,RPS6KA2,4.275293827056885,10.660301208496094,1.479058738524789e-23
12,26,MARCKS,3.2186012268066406,10.62866497039795,1.9974304096119169e-23
12,27,SULF2,5.0194091796875,10.594411849975586,2.775326178008771e-23
12,28,FLT4,4.361946105957031,10.543929100036621,4.5843873521645984e-23
12,29,MYCT1,6.599094390869141,10.464861869812012,9.78925157833061e-23
12,30,STAB1,5.384380340576172,10.46263313293457,9.78925157833061e-23
12,31,PRCP,3.1392271518707275,10.460986137390137,9.78925157833061e-23
12,32,RHOJ,3.69037127494812,10.459726333618164,9.78925157833061e-23
12,33,RAI14,4.1516547203063965,10.403236389160156,1.720347729346093e-22
12,34,IL33,6.748066425323486,10.273831367492676,6.44187679643513e-22
12,35,EPAS1,3.8959691524505615,10.251981735229492,7.847285874398314e-22
12,36,TNFSF10,3.2287919521331787,10.212835311889648,1.1430786728841685e-21
12,37,CXCR7,6.425723552703857,10.2069730758667,1.1814499448448537e-21
12,38,ARHGAP29,4.949996471405029,10.165841102600098,1.7559826414416967e-21
12,39,PPFIBP1,1.7499723434448242,10.16206169128418,1.778600896453916e-21
12,40,COL4A2,4.993019104003906,10.155763626098633,1.8498434023493047e-21
12,41,CCL21,7.030536651611328,10.058093070983887,4.88928884119852e-21
12,42,TM4SF1,3.3401613235473633,9.997241973876953,8.838284387726348e-21
12,43,SEPP1,3.8877193927764893,9.962601661682129,1.2239573568306389e-20
12,44,SEMA3A,5.703187942504883,9.91953182220459,1.8432183713471228e-20
12,45,THBD,4.280431747436523,9.904900550842285,2.0865589793095475e-20
12,46,MMRN1,7.489792823791504,9.901266098022461,2.1167481142367005e-20
12,47,NFIA,3.2100019454956055,9.873021125793457,2.7468093777592737e-20
12,48,TNFAIP1,3.5846595764160156,9.821666717529297,4.482622834253996e-20
12,49,FLRT2,5.976301670074463,9.7484130859375,9.058590563972833e-20
12,50,TUBB6,3.5076348781585693,9.737948417663574,9.84066676595433e-20
13,1,MYO10,3.7866547107696533,12.963014602661133,4.6974766870076845e-34
13,2,CDK4,3.1436963081359863,12.898516654968262,5.434771620785561e-34
13,3,TSFM,4.717375755310059,12.72708511352539,3.301934397842135e-33
13,4,SLC45A2,4.993961811065674,12.694836616516113,3.7406115810557014e-33
13,5,PTK2,4.180394649505615,12.646785736083984,5.521731018452586e-33
13,6,SOX4,3.989896297454834,12.629096031188965,5.762173159753792e-33
13,7,HEBP1,4.579085350036621,12.522261619567871,1.9088153409589158e-32
13,8,ASAP1,3.6616227626800537,12.43589973449707,4.94067338580805e-32
13,9,NDUFC2,2.084517240524292,12.334630966186523,1.5518518522978177e-31
13,10,GAB2,4.7909088134765625,12.270530700683594,3.088958617307838e-31
13,11,MDM2,2.047630548477173,12.249462127685547,3.338464584158594e-31
13,12,KIT,5.612687110900879,12.107446670532227,1.7575399202080555e-30
13,13,NARS2,4.295898914337158,12.06958293914795,2.5873075085096257e-30
13,14,CTDSP2,3.567671060562134,12.034302711486816,3.705089491781274e-30
13,15,FRZB,6.832302093505859,11.96592903137207,7.93501157277803e-30
13,16,MYC,3.5502774715423584,11.926474571228027,1.2004061012721197e-29
13,17,PWP1,3.163731098175049,11.886324882507324,1.8346744687403124e-29
13,18,METTL21B,3.4818665981292725,11.782471656799316,5.992385919801415e-29
13,19,GDNF,4.769109725952148,11.769949913024902,6.604202289370387e-29
13,20,IMPDH1,3.6237542629241943,11.727415084838867,1.0404257084254769e-28
13,21,RBM19,3.019637107849121,11.708234786987305,1.2252551961358734e-28
13,22,CDH3,4.6876749992370605,11.659041404724121,2.0367897096537017e-28
13,23,LHFPL3-AS1,4.81862211227417,11.539535522460938,7.596314306370742e-28
13,24,TPCN1,3.4522078037261963,11.50818157196045,1.0526860552394823e-27
13,25,ABCB5,2.7745513916015625,11.460726737976074,1.7577514253819012e-27
13,26,MARCKS,3.3822765350341797,11.442838668823242,2.0861883020712078e-27
13,27,NUP107,3.674513339996338,11.413421630859375,2.8296435410491117e-27
13,28,EDNRB,3.53037428855896,11.352749824523926,5.491739557086791e-27
13,29,MGC27345,2.438730239868164,11.254412651062012,1.6307531977640427e-26
13,30,DNAJB6,2.352560043334961,11.210735321044922,2.516478921623723e-26
13,31,METTL1,5.0501508712768555,11.071403503417969,1.1687145430026184e-25
13,32,TFAP2A,3.6030595302581787,11.034482955932617,1.7144546466353281e-25
13,33,DCT,4.229279041290283,11.015551567077637,2.058776559636845e-25
13,34,ACTR3B,5.536489009857178,10.93813419342041,4.646303879607059e-25
13,35,C12orf23,3.1542916297912598,10.937239646911621,4.646303879607059e-25
13,36,GPNMB,2.9978280067443848,10.930381774902344,4.777154884788596e-25
13,37,PLP1,3.1865813732147217,10.930183410644531,4.777154884788596e-25
13,38,MEST,5.089791297912598,10.919649124145508,5.237180229744286e-25
13,39,RBM28,3.7549068927764893,10.902108192443848,6.204151927706324e-25
13,40,CYC1,2.7216925621032715,10.898381233215332,6.316645839319791e-25
13,41,TOP1MT,4.08173131942749,10.8866548538208,7.025246717609244e-25
13,42,ALG8,3.528249979019165,10.814504623413086,1.5134027536007692e-24
13,43,SLC38A2,2.266850471496582,10.799596786499023,1.7424861004514624e-24
13,44,SLC11A2,1.9620826244354248,10.79035472869873,1.8867826120994246e-24
13,45,EMP1,3.3592162132263184,10.694899559020996,5.198814351323445e-24
13,46,YEATS4,3.798779010772705,10.690576553344727,5.337998319249093e-24
13,47,CALD1,2.8125767707824707,10.622699737548828,1.0855269167407964e-23
13,48,HSPD1,1.8045154809951782,10.574996948242188,1.7395336647977543e-23
13,49,RPL8,0.775372326374054,10.54617691040039,2.3209285893664348e-23
13,50,PHF20L1,3.132390022277832,10.526598930358887,2.805903492555683e-23
14,1,TFF2,8.36691951751709,10.183894157409668,5.543374629283816e-20
14,2,IGFBP3,6.1525421142578125,10.06078815460205,7.279692036984258e-20
14,3,AQP1,6.542797088623047,10.049654006958008,7.279692036984258e-20
14,4,ALDH1A3,5.285987854003906,9.95159912109375,1.4696839871104303e-19
14,5,KLK6,7.98996114730835,9.866765975952148,2.7481432035508325e-19
14,6,SPARC,3.327343225479126,9.708044052124023,1.1000885967177476e-18
14,7,RNASE1,5.27808141708374,9.48776912689209,7.987656098340506e-18
14,8,OLFML3,5.557949066162109,9.327591896057129,3.1623686364831134e-17
14,9,MAG,9.942100524902344,9.316584587097168,3.1623686364831134e-17
14,10,ZCCHC24,4.329587459564209,9.194869995117188,8.825921598674044e-17
14,11,MAGEC2,4.854679107666016,9.185443878173828,8.825921598674044e-17
14,12,COL22A1,5.688491344451904,9.1364164352417,1.2212033923183842e-16
14,13,MGP,4.594984531402588,9.132368087768555,1.2212033923183842e-16
14,14,PRSS23,3.678412675857544,9.066323280334473,2.0829469124504033e-16
14,15,PTPRZ1,4.38685417175293,9.05721378326416,2.1134506798532542e-16
14,16,PRSS21,5.685600757598877,9.043739318847656,2.2415993950593527e-16
14,17,KRT12,8.82573127746582,9.009641647338867,2.6636331791880965e-16
14,18,LAMA4,3.495419979095459,9.007680892944336,2.6636331791880965e-16
14,19,SERPINA5,5.294802665710449,9.006035804748535,2.6636331791880965e-16
14,20,RBP1,3.455953359603882,8.998887062072754,2.7007443876343554e-16
14,21,MAGEA4,5.751923084259033,8.986108779907227,2.781937582564224e-16
14,22,SERPINA3,4.170915126800537,8.985159873962402,2.781937582564224e-16
14,23,RASD1,5.165877819061279,8.940939903259277,3.9743257486198663e-16
14,24,MAP1B,3.5576186180114746,8.919178009033203,4.481871513929056e-16
14,25,TFAP2C,4.4068169593811035,8.918418884277344,4.481871513929056e-16
14,26,MAGEC1,4.943160057067871,8.864014625549316,7.032311710327092e-16
14,27,CPE,6.281012058258057,8.85047721862793,7.645942795700675e-16
14,28,SEMA3B,3.9984612464904785,8.82023811340332,9.663133552597965e-16
14,29,SLIT3,5.658505439758301,8.783546447753906,1.2939024864287592e-15
14,30,TESC,4.972029209136963,8.771463394165039,1.392584882377211e-15
14,31,XAGE1B,3.664663553237915,8.73078727722168,1.9326154631046105e-15
14,32,XAGE1A,3.665015697479248,8.72446060180664,1.9798961214202813e-15
14,33,SFRP1,4.838320255279541,8.717881202697754,2.0347772818766733e-15
14,34,XAGE1C,3.6379008293151855,8.694095611572266,2.4358112843822405e-15
14,35,XAGE1E,3.6391358375549316,8.684986114501953,2.4980938189862952e-15
14,36,XAGE1D,3.6299595832824707,8.684732437133789,2.4980938189862952e-15
14,37,REM1,6.2279534339904785,8.552580833435059,7.706398808759658e-15
14,38,MIA,3.507617950439453,8.534677505493164,8.536955854899124e-15
14,39,PLBD1,4.972096920013428,8.527972221374512,8.820342621732669e-15
14,40,NCAM1,4.515883445739746,8.500516891479492,1.0398301506237671e-14
